10:16:56,697		启动运行日志记录
11:09:36,579		巡检开关		关
11:09:39,579		巡检开关		关
11:09:42,581		巡检开关		关
11:09:45,584		巡检开关		关
11:09:48,585		巡检开关		关
11:09:51,586		巡检开关		关
11:09:54,587		巡检开关		关
11:09:57,589		巡检开关		关
11:10:00,590		巡检开关		关
11:10:03,591		巡检开关		关
11:10:06,592		巡检开关		关
11:10:09,593		巡检开关		关
11:10:12,594		巡检开关		关
11:10:15,595		巡检开关		关
11:10:18,597		巡检开关		关
11:10:21,598		巡检开关		关
11:10:24,599		巡检开关		关
11:10:27,600		巡检开关		关
11:10:30,600		巡检开关		关
11:10:33,603		巡检开关		关
11:10:36,604		巡检开关		关
11:10:39,606		巡检开关		关
11:10:42,607		巡检开关		关
